"기관 명","송신 서버 번호","데이터 번호","모델명","시리얼","서버타입","사이트명","방문자수","날짜","등록일자"
"서울시","32","1","SDOT001","3016","00Original","0000003016","00000000-2","202006290050","2020-06-29 01:16:07"
"서울시","32","1","SDOT001","3017","00Original","0000003017","00000000-2","202006290050","2020-06-29 01:16:11"
"서울시","32","1","SDOT001","3018","00Original","0000003018","00000000-2","202006290050","2020-06-29 01:16:15"
"서울시","32","1","SDOT001","3019","00Original","0000003019","00000000-2","202006290050","2020-06-29 01:16:19"
"서울시","32","1","SDOT001","3020","00Original","0000003020","00000000-2","202006290050","2020-06-29 01:16:23"
"서울시","32","1","SDOT001","3021","00Original","0000003021","00000000-2","202006290050","2020-06-29 01:16:27"
"서울시","32","1","SDOT001","3022","00Original","0000003022","00000000-2","202006290050","2020-06-29 01:16:30"
"서울시","32","1","SDOT001","3023","00Original","0000003023","00000000-2","202006290050","2020-06-29 01:16:34"
"서울시","32","1","SDOT001","3024","00Original","0000003024","00000000-2","202006290050","2020-06-29 01:16:38"
"서울시","32","1","SDOT001","3025","00Original","0000003025","00000000-2","202006290050","2020-06-29 01:16:41"
"서울시","32","1","SDOT001","3026","00Original","0000003026","00000000-2","202006290050","2020-06-29 01:16:45"
"서울시","32","1","SDOT001","3027","00Original","0000003027","00000000-2","202006290050","2020-06-29 01:16:49"
"서울시","32","1","SDOT001","3028","00Original","0000003028","00000000-2","202006290050","2020-06-29 01:16:53"
"서울시","32","1","SDOT001","3029","00Original","0000003029","00000000-2","202006290050","2020-06-29 01:16:57"
"서울시","32","1","SDOT001","3030","00Original","0000003030","00000000-2","202006290050","2020-06-29 01:17:00"
"서울시","32","1","SDOT001","3031","00Original","0000003031","00000000-2","202006290050","2020-06-29 01:17:04"
"서울시","32","1","SDOT001","3032","00Original","0000003032","00000000-2","202006290050","2020-06-29 01:17:08"
"서울시","32","1","SDOT001","3033","00Original","0000003033","00000000-2","202006290050","2020-06-29 01:17:12"
"서울시","32","1","SDOT001","3034","00Original","0000003034","00000000-2","202006290050","2020-06-29 01:17:15"
"서울시","32","1","SDOT001","3035","00Original","0000003035","00000000-2","202006290050","2020-06-29 01:17:19"
"서울시","32","1","SDOT001","3036","00Original","0000003036","00000000-2","202006290050","2020-06-29 01:17:23"
"서울시","32","1","SDOT001","3037","00Original","0000003037","00000000-2","202006290050","2020-06-29 01:17:27"
"서울시","32","1","SDOT001","3038","00Original","0000003038","00000000-2","202006290050","2020-06-29 01:17:30"
"서울시","32","1","SDOT001","3039","00Original","0000003039","00000000-2","202006290050","2020-06-29 01:17:34"
"서울시","32","1","SDOT001","3040","00Original","0000003040","00000000-2","202006290050","2020-06-29 01:17:38"
"서울시","32","1","SDOT001","3041","00Original","0000003041","00000000-2","202006290050","2020-06-29 01:17:41"
"서울시","32","1","SDOT001","2992","00Original","0000002992","0000000098","202006290100","2020-06-29 01:27:46"
"서울시","32","1","SDOT001","2993","00Original","0000002993","0000000098","202006290100","2020-06-29 01:27:49"
"서울시","32","1","SDOT001","2994","00Original","0000002994","0000000076","202006290100","2020-06-29 01:27:53"
"서울시","32","1","SDOT001","2995","00Original","0000002995","0000000060","202006290100","2020-06-29 01:27:56"
"서울시","32","1","SDOT001","2996","00Original","0000002996","0000000072","202006290100","2020-06-29 01:28:00"
"서울시","32","1","SDOT001","2997","00Original","0000002997","0000000043","202006290100","2020-06-29 01:28:04"
"서울시","32","1","SDOT001","2998","00Original","0000002998","0000000109","202006290100","2020-06-29 01:28:08"
"서울시","32","1","SDOT001","2999","00Original","0000002999","0000000045","202006290100","2020-06-29 01:28:12"
"서울시","32","1","SDOT001","3000","00Original","0000003000","0000000087","202006290100","2020-06-29 01:28:15"
"서울시","32","1","SDOT001","3001","00Original","0000003001","0000000031","202006290100","2020-06-29 01:28:19"
"서울시","32","1","SDOT001","3002","00Original","0000003002","0000000067","202006290100","2020-06-29 01:28:23"
"서울시","32","1","SDOT001","3003","00Original","0000003003","0000000058","202006290100","2020-06-29 01:28:27"
"서울시","32","1","SDOT001","3004","00Original","0000003004","0000000089","202006290100","2020-06-29 01:28:30"
"서울시","32","1","SDOT001","3005","00Original","0000003005","0000000064","202006290100","2020-06-29 01:28:34"
"서울시","32","1","SDOT001","3006","00Original","0000003006","0000000093","202006290100","2020-06-29 01:28:37"
"서울시","32","1","SDOT001","3007","00Original","0000003007","0000000073","202006290100","2020-06-29 01:28:42"
"서울시","32","1","SDOT001","3008","00Original","0000003008","0000000104","202006290100","2020-06-29 01:28:45"
"서울시","32","1","SDOT001","3009","00Original","0000003009","0000000055","202006290100","2020-06-29 01:28:49"
"서울시","32","1","SDOT001","3010","00Original","0000003010","0000000083","202006290100","2020-06-29 01:28:53"
"서울시","32","1","SDOT001","3011","00Original","0000003011","0000000074","202006290100","2020-06-29 01:28:56"
"서울시","32","1","SDOT001","3012","00Original","0000003012","0000000036","202006290100","2020-06-29 01:29:00"
"서울시","32","1","SDOT001","3013","00Original","0000003013","0000000055","202006290100","2020-06-29 01:29:04"
"서울시","32","1","SDOT001","3014","00Original","0000003014","0000000065","202006290100","2020-06-29 01:29:08"
"서울시","32","1","SDOT001","3015","00Original","0000003015","0000000072","202006290100","2020-06-29 01:29:11"
"서울시","32","1","SDOT001","3016","00Original","0000003016","0000000054","202006290100","2020-06-29 01:29:15"
"서울시","32","1","SDOT001","3017","00Original","0000003017","0000000159","202006290100","2020-06-29 01:29:19"
"서울시","32","1","SDOT001","3018","00Original","0000003018","0000000047","202006290100","2020-06-29 01:29:22"
"서울시","32","1","SDOT001","3019","00Original","0000003019","0000000090","202006290100","2020-06-29 01:29:26"
"서울시","32","1","SDOT001","3020","00Original","0000003020","0000000245","202006290100","2020-06-29 01:29:30"
"서울시","32","1","SDOT001","3021","00Original","0000003021","0000000058","202006290100","2020-06-29 01:29:34"
"서울시","32","1","SDOT001","3022","00Original","0000003022","0000000087","202006290100","2020-06-29 01:29:37"
"서울시","32","1","SDOT001","3023","00Original","0000003023","0000000053","202006290100","2020-06-29 01:29:41"
"서울시","32","1","SDOT001","3024","00Original","0000003024","0000000054","202006290100","2020-06-29 01:29:45"
"서울시","32","1","SDOT001","3025","00Original","0000003025","0000000092","202006290100","2020-06-29 01:29:49"
"서울시","32","1","SDOT001","3026","00Original","0000003026","0000000058","202006290100","2020-06-29 01:29:52"
"서울시","32","1","SDOT001","3027","00Original","0000003027","0000000069","202006290100","2020-06-29 01:29:56"
"서울시","32","1","SDOT001","3028","00Original","0000003028","0000000092","202006290100","2020-06-29 01:29:59"
"서울시","32","1","SDOT001","3029","00Original","0000003029","0000000027","202006290100","2020-06-29 01:30:03"
"서울시","32","1","SDOT001","3030","00Original","0000003030","0000000097","202006290100","2020-06-29 01:30:07"
"서울시","32","1","SDOT001","3031","00Original","0000003031","0000000095","202006290100","2020-06-29 01:30:11"
"서울시","32","1","SDOT001","3032","00Original","0000003032","0000000035","202006290100","2020-06-29 01:30:15"
"서울시","32","1","SDOT001","3033","00Original","0000003033","0000000049","202006290100","2020-06-29 01:30:18"
"서울시","32","1","SDOT001","3034","00Original","0000003034","0000000271","202006290100","2020-06-29 01:30:22"
"서울시","32","1","SDOT001","3035","00Original","0000003035","0000000143","202006290100","2020-06-29 01:30:26"
"서울시","32","1","SDOT001","3036","00Original","0000003036","0000000117","202006290100","2020-06-29 01:30:30"
"서울시","32","1","SDOT001","3037","00Original","0000003037","0000000033","202006290100","2020-06-29 01:30:34"
"서울시","32","1","SDOT001","3038","00Original","0000003038","0000000076","202006290100","2020-06-29 01:30:38"
"서울시","32","1","SDOT001","3039","00Original","0000003039","0000000071","202006290100","2020-06-29 01:30:42"
"서울시","32","1","SDOT001","3040","00Original","0000003040","0000000068","202006290100","2020-06-29 01:30:46"
"서울시","32","1","SDOT001","3041","00Original","0000003041","0000000063","202006290100","2020-06-29 01:30:49"
"서울시","32","1","SDOT001","2992","00Original","0000002992","0000000077","202006290120","2020-06-29 01:40:54"
"서울시","32","1","SDOT001","2993","00Original","0000002993","0000000092","202006290120","2020-06-29 01:40:57"
"서울시","32","1","SDOT001","2994","00Original","0000002994","0000000063","202006290120","2020-06-29 01:41:01"
"서울시","32","1","SDOT001","2995","00Original","0000002995","0000000049","202006290120","2020-06-29 01:41:05"
"서울시","32","1","SDOT001","2996","00Original","0000002996","0000000078","202006290120","2020-06-29 01:41:09"
"서울시","32","1","SDOT001","2997","00Original","0000002997","0000000048","202006290120","2020-06-29 01:41:13"
"서울시","32","1","SDOT001","2998","00Original","0000002998","0000000087","202006290120","2020-06-29 01:41:16"
"서울시","32","1","SDOT001","2999","00Original","0000002999","0000000039","202006290120","2020-06-29 01:41:20"
"서울시","32","1","SDOT001","3000","00Original","0000003000","0000000059","202006290120","2020-06-29 01:41:24"
"서울시","32","1","SDOT001","3001","00Original","0000003001","0000000039","202006290120","2020-06-29 01:41:28"
"서울시","32","1","SDOT001","3002","00Original","0000003002","0000000051","202006290120","2020-06-29 01:41:32"
"서울시","32","1","SDOT001","3003","00Original","0000003003","0000000063","202006290120","2020-06-29 01:41:36"
"서울시","32","1","SDOT001","3004","00Original","0000003004","0000000083","202006290120","2020-06-29 01:41:39"
"서울시","32","1","SDOT001","3005","00Original","0000003005","0000000068","202006290120","2020-06-29 01:41:43"
"서울시","32","1","SDOT001","3006","00Original","0000003006","0000000078","202006290120","2020-06-29 01:41:47"
"서울시","32","1","SDOT001","3007","00Original","0000003007","0000000064","202006290120","2020-06-29 01:41:51"
"서울시","32","1","SDOT001","3008","00Original","0000003008","0000000077","202006290120","2020-06-29 01:41:55"
"서울시","32","1","SDOT001","3009","00Original","0000003009","0000000062","202006290120","2020-06-29 01:41:58"
"서울시","32","1","SDOT001","3010","00Original","0000003010","0000000070","202006290120","2020-06-29 01:42:02"
"서울시","32","1","SDOT001","3011","00Original","0000003011","0000000062","202006290120","2020-06-29 01:42:06"
"서울시","32","1","SDOT001","3012","00Original","0000003012","0000000033","202006290120","2020-06-29 01:42:10"
"서울시","32","1","SDOT001","3013","00Original","0000003013","0000000049","202006290120","2020-06-29 01:42:14"
"서울시","32","1","SDOT001","3014","00Original","0000003014","0000000057","202006290120","2020-06-29 01:42:18"
"서울시","32","1","SDOT001","3015","00Original","0000003015","0000000050","202006290120","2020-06-29 01:42:21"
"서울시","32","1","SDOT001","3016","00Original","0000003016","0000000053","202006290120","2020-06-29 01:42:25"
"서울시","32","1","SDOT001","3017","00Original","0000003017","0000000150","202006290120","2020-06-29 01:42:29"
"서울시","32","1","SDOT001","3018","00Original","0000003018","0000000054","202006290120","2020-06-29 01:42:33"
"서울시","32","1","SDOT001","3019","00Original","0000003019","0000000081","202006290120","2020-06-29 01:42:36"
"서울시","32","1","SDOT001","3020","00Original","0000003020","0000000180","202006290120","2020-06-29 01:42:41"
"서울시","32","1","SDOT001","3021","00Original","0000003021","0000000060","202006290120","2020-06-29 01:42:45"
"서울시","32","1","SDOT001","3022","00Original","0000003022","0000000102","202006290120","2020-06-29 01:42:49"
"서울시","32","1","SDOT001","3023","00Original","0000003023","0000000056","202006290120","2020-06-29 01:42:53"
"서울시","32","1","SDOT001","3024","00Original","0000003024","0000000081","202006290120","2020-06-29 01:42:56"
"서울시","32","1","SDOT001","3025","00Original","0000003025","0000000084","202006290120","2020-06-29 01:43:00"
"서울시","32","1","SDOT001","3026","00Original","0000003026","0000000041","202006290120","2020-06-29 01:43:04"
"서울시","32","1","SDOT001","3027","00Original","0000003027","0000000056","202006290120","2020-06-29 01:43:08"
"서울시","32","1","SDOT001","3028","00Original","0000003028","0000000057","202006290120","2020-06-29 01:43:12"
"서울시","32","1","SDOT001","3029","00Original","0000003029","0000000033","202006290120","2020-06-29 01:43:16"
"서울시","32","1","SDOT001","3030","00Original","0000003030","0000000067","202006290120","2020-06-29 01:43:19"
"서울시","32","1","SDOT001","3031","00Original","0000003031","0000000076","202006290120","2020-06-29 01:43:23"
"서울시","32","1","SDOT001","3032","00Original","0000003032","0000000030","202006290120","2020-06-29 01:43:27"
"서울시","32","1","SDOT001","3033","00Original","0000003033","0000000058","202006290120","2020-06-29 01:43:31"
"서울시","32","1","SDOT001","3034","00Original","0000003034","0000000258","202006290120","2020-06-29 01:43:35"
"서울시","32","1","SDOT001","3035","00Original","0000003035","0000000125","202006290120","2020-06-29 01:43:39"
"서울시","32","1","SDOT001","3036","00Original","0000003036","0000000139","202006290120","2020-06-29 01:43:43"
"서울시","32","1","SDOT001","3037","00Original","0000003037","0000000035","202006290120","2020-06-29 01:43:47"
