도로명코드,도로명,도로명로마자,읍면동일련번호,시도명,시도명로마자,시군구명,시군구명로마자,읍면동명,읍면동명로마자,읍면동구분,읍면동코드
411111000022,영동고속도로,"Yeongdong Expressway",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411111000022,영동고속도로,"Yeongdong Expressway",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",파장동,Pajang-dong,1,129
411112012001,창룡대로,Changnyong-daero,00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411112012001,창룡대로,Changnyong-daero,01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",연무동,Yeonmu-dong,1,137
411112012008,경수대로,Gyeongsu-daero,00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411112012008,경수대로,Gyeongsu-daero,01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",파장동,Pajang-dong,1,129
411112012008,경수대로,Gyeongsu-daero,02,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",이목동,Imok-dong,1,131
411112012008,경수대로,Gyeongsu-daero,03,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",영화동,Yeonghwa-dong,1,134
411112012008,경수대로,Gyeongsu-daero,04,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",송죽동,Songjuk-dong,1,135
411112012008,경수대로,Gyeongsu-daero,05,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",조원동,Jowon-dong,1,136
411112012008,경수대로,Gyeongsu-daero,06,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",연무동,Yeonmu-dong,1,137
411113012001,덕영대로,Deogyeong-daero,00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411113012001,덕영대로,Deogyeong-daero,01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",정자동,Jeongja-dong,1,130
411113012001,덕영대로,Deogyeong-daero,02,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",율전동,Yuljeon-dong,1,132
411113012001,덕영대로,Deogyeong-daero,03,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",천천동,Cheoncheon-dong,1,133
411113012005,서부로,Seobu-ro,00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411113012005,서부로,Seobu-ro,01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",이목동,Imok-dong,1,131
411113012005,서부로,Seobu-ro,02,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",율전동,Yuljeon-dong,1,132
411113012005,서부로,Seobu-ro,03,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",천천동,Cheoncheon-dong,1,133
411113012006,정조로,Jeongjo-ro,00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411113012006,정조로,Jeongjo-ro,01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",정자동,Jeongja-dong,1,130
411113012006,정조로,Jeongjo-ro,02,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",영화동,Yeonghwa-dong,1,134
411113012006,정조로,Jeongjo-ro,03,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",송죽동,Songjuk-dong,1,135
411113012006,정조로,Jeongjo-ro,04,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",조원동,Jowon-dong,1,136
411113174001,광교산로,Gwanggyosan-ro,00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411113174001,광교산로,Gwanggyosan-ro,01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",영화동,Yeonghwa-dong,1,134
411113174001,광교산로,Gwanggyosan-ro,03,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",연무동,Yeonmu-dong,1,137
411113174001,광교산로,Gwanggyosan-ro,04,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",상광교동,Sanggwanggyo-dong,1,138
411113174001,광교산로,Gwanggyosan-ro,05,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",하광교동,Hagwanggyo-dong,1,139
411113174002,금당로,Geumdang-ro,00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411113174002,금당로,Geumdang-ro,01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",조원동,Jowon-dong,1,136
411113174003,만석로,Manseok-ro,00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411113174003,만석로,Manseok-ro,01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",정자동,Jeongja-dong,1,130
411113174003,만석로,Manseok-ro,02,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",천천동,Cheoncheon-dong,1,133
411113174003,만석로,Manseok-ro,03,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",송죽동,Songjuk-dong,1,135
411113174004,상률로,Sangnyul-ro,00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411113174004,상률로,Sangnyul-ro,01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",율전동,Yuljeon-dong,1,132
411113174004,상률로,Sangnyul-ro,02,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",천천동,Cheoncheon-dong,1,133
411113174005,송원로,Songwon-ro,00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411113174005,송원로,Songwon-ro,01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",송죽동,Songjuk-dong,1,135
411113174005,송원로,Songwon-ro,02,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",조원동,Jowon-dong,1,136
411113174006,송정로,Songjeong-ro,00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411113174006,송정로,Songjeong-ro,01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",정자동,Jeongja-dong,1,130
411113174006,송정로,Songjeong-ro,02,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",송죽동,Songjuk-dong,1,135
411113174006,송정로,Songjeong-ro,03,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",조원동,Jowon-dong,1,136
411113174007,수일로,Suil-ro,00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411113174007,수일로,Suil-ro,01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",파장동,Pajang-dong,1,129
411113174007,수일로,Suil-ro,02,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",송죽동,Songjuk-dong,1,135
411113174007,수일로,Suil-ro,03,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",조원동,Jowon-dong,1,136
411113174007,수일로,Suil-ro,04,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",하광교동,Hagwanggyo-dong,1,139
411113174008,연무로,Yeonmu-ro,00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411113174008,연무로,Yeonmu-ro,01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",연무동,Yeonmu-dong,1,137
411113174009,영화로,Yeonghwa-ro,00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411113174009,영화로,Yeonghwa-ro,01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",정자동,Jeongja-dong,1,130
411113174009,영화로,Yeonghwa-ro,02,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",영화동,Yeonghwa-dong,1,134
411113174010,이목로,Imok-ro,00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411113174010,이목로,Imok-ro,01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",파장동,Pajang-dong,1,129
411113174010,이목로,Imok-ro,02,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",정자동,Jeongja-dong,1,130
411113174010,이목로,Imok-ro,03,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",이목동,Imok-dong,1,131
411113174011,정자로,Jeongja-ro,00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411113174011,정자로,Jeongja-ro,02,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",정자동,Jeongja-dong,1,130
411113174011,정자로,Jeongja-ro,03,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",천천동,Cheoncheon-dong,1,133
411113174012,조원로,Jowon-ro,00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411113174012,조원로,Jowon-ro,01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",영화동,Yeonghwa-dong,1,134
411113174012,조원로,Jowon-ro,02,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",조원동,Jowon-dong,1,136
411113174013,창훈로,Changhun-ro,00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411113174013,창훈로,Changhun-ro,01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",연무동,Yeonmu-dong,1,137
411113174014,천천로,Cheoncheon-ro,00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411113174014,천천로,Cheoncheon-ro,01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",이목동,Imok-dong,1,131
411113174014,천천로,Cheoncheon-ro,02,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",천천동,Cheoncheon-dong,1,133
411113174015,파장로,Pajang-ro,00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411113174015,파장로,Pajang-ro,01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",파장동,Pajang-dong,1,129
411113174015,파장로,Pajang-ro,02,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",정자동,Jeongja-dong,1,130
411113174015,파장로,Pajang-ro,03,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",송죽동,Songjuk-dong,1,135
411113174016,하률로,Haryul-ro,00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411113174016,하률로,Haryul-ro,01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",천천동,Cheoncheon-dong,1,133
411113174017,화서문로,Hwaseomun-ro,00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411113174019,파장천로,Pajangcheon-ro,00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411113174019,파장천로,Pajangcheon-ro,01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",파장동,Pajang-dong,1,129
411113175034,수성로,Suseong-ro,00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411113175034,수성로,Suseong-ro,01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",정자동,Jeongja-dong,1,130
411113175034,수성로,Suseong-ro,02,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",영화동,Yeonghwa-dong,1,134
411113175034,수성로,Suseong-ro,03,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",조원동,Jowon-dong,1,136
411113175035,수원천로,Suwoncheon-ro,00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411113175035,수원천로,Suwoncheon-ro,01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",영화동,Yeonghwa-dong,1,134
411113175035,수원천로,Suwoncheon-ro,02,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",연무동,Yeonmu-dong,1,137
411113175039,율전로,Yuljeon-ro,00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411113175039,율전로,Yuljeon-ro,01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",율전동,Yuljeon-dong,1,132
411113175040,일월로,Irwol-ro,00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411113175040,일월로,Irwol-ro,01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",천천동,Cheoncheon-dong,1,133
411113175041,일월천로,Irwolcheon-ro,00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411113175041,일월천로,Irwolcheon-ro,01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",천천동,Cheoncheon-dong,1,133
411113176005,대평로,Daepyeong-ro,00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411113176005,대평로,Daepyeong-ro,01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",정자동,Jeongja-dong,1,130
411113176011,장안로,Jangan-ro,00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411113176011,장안로,Jangan-ro,01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",파장동,Pajang-dong,1,129
411113176011,장안로,Jangan-ro,02,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",정자동,Jeongja-dong,1,130
411113176011,장안로,Jangan-ro,03,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",이목동,Imok-dong,1,131
411113176011,장안로,Jangan-ro,04,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",율전동,Yuljeon-dong,1,132
411113176011,장안로,Jangan-ro,05,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",영화동,Yeonghwa-dong,1,134
411113176014,팔달로,Paldal-ro,00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411113176014,팔달로,Paldal-ro,01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",영화동,Yeonghwa-dong,1,134
411113176019,화산로,Hwasan-ro,00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411113176019,화산로,Hwasan-ro,01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",율전동,Yuljeon-dong,1,132
411113176019,화산로,Hwasan-ro,02,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",천천동,Cheoncheon-dong,1,133
411113176019,화산로,Hwasan-ro,03,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",정자동,Jeongja-dong,1,130
411113176026,정자천로,Jeongjacheon-ro,00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411113176026,정자천로,Jeongjacheon-ro,01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",정자동,Jeongja-dong,1,130
411113177012,월드컵로,"World cup-ro",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411113177012,월드컵로,"World cup-ro",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",영화동,Yeonghwa-dong,1,134
411113177012,월드컵로,"World cup-ro",02,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",연무동,Yeonmu-dong,1,137
411114322002,경수대로1007번길,"Gyeongsu-daero 1007beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322002,경수대로1007번길,"Gyeongsu-daero 1007beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",송죽동,Songjuk-dong,1,135
411114322003,경수대로1008번길,"Gyeongsu-daero 1008beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322003,경수대로1008번길,"Gyeongsu-daero 1008beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",송죽동,Songjuk-dong,1,135
411114322004,경수대로1019번길,"Gyeongsu-daero 1019beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322004,경수대로1019번길,"Gyeongsu-daero 1019beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",파장동,Pajang-dong,1,129
411114322004,경수대로1019번길,"Gyeongsu-daero 1019beon-gil",02,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",송죽동,Songjuk-dong,1,135
411114322005,경수대로1020번길,"Gyeongsu-daero 1020beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322005,경수대로1020번길,"Gyeongsu-daero 1020beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",파장동,Pajang-dong,1,129
411114322005,경수대로1020번길,"Gyeongsu-daero 1020beon-gil",02,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",송죽동,Songjuk-dong,1,135
411114322006,경수대로1031번길,"Gyeongsu-daero 1031beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322006,경수대로1031번길,"Gyeongsu-daero 1031beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",파장동,Pajang-dong,1,129
411114322007,경수대로1032번길,"Gyeongsu-daero 1032beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322007,경수대로1032번길,"Gyeongsu-daero 1032beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",파장동,Pajang-dong,1,129
411114322008,경수대로1043번길,"Gyeongsu-daero 1043beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322008,경수대로1043번길,"Gyeongsu-daero 1043beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",파장동,Pajang-dong,1,129
411114322009,경수대로1044번길,"Gyeongsu-daero 1044beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322009,경수대로1044번길,"Gyeongsu-daero 1044beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",파장동,Pajang-dong,1,129
411114322010,경수대로1055번길,"Gyeongsu-daero 1055beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322010,경수대로1055번길,"Gyeongsu-daero 1055beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",파장동,Pajang-dong,1,129
411114322011,경수대로1073번길,"Gyeongsu-daero 1073beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322011,경수대로1073번길,"Gyeongsu-daero 1073beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",파장동,Pajang-dong,1,129
411114322012,경수대로1078번길,"Gyeongsu-daero 1078beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322012,경수대로1078번길,"Gyeongsu-daero 1078beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",파장동,Pajang-dong,1,129
411114322013,경수대로1081번길,"Gyeongsu-daero 1081beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322013,경수대로1081번길,"Gyeongsu-daero 1081beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",파장동,Pajang-dong,1,129
411114322014,경수대로1090번길,"Gyeongsu-daero 1090beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322014,경수대로1090번길,"Gyeongsu-daero 1090beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",파장동,Pajang-dong,1,129
411114322015,경수대로1101번길,"Gyeongsu-daero 1101beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322015,경수대로1101번길,"Gyeongsu-daero 1101beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",파장동,Pajang-dong,1,129
411114322016,경수대로1107번길,"Gyeongsu-daero 1107beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322016,경수대로1107번길,"Gyeongsu-daero 1107beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",파장동,Pajang-dong,1,129
411114322017,경수대로1220번길,"Gyeongsu-daero 1220beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322017,경수대로1220번길,"Gyeongsu-daero 1220beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",파장동,Pajang-dong,1,129
411114322018,경수대로743번길,"Gyeongsu-daero 743beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322018,경수대로743번길,"Gyeongsu-daero 743beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",연무동,Yeonmu-dong,1,137
411114322019,경수대로744번길,"Gyeongsu-daero 744beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322019,경수대로744번길,"Gyeongsu-daero 744beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",연무동,Yeonmu-dong,1,137
411114322020,경수대로753번길,"Gyeongsu-daero 753beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322020,경수대로753번길,"Gyeongsu-daero 753beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",연무동,Yeonmu-dong,1,137
411114322021,경수대로754번길,"Gyeongsu-daero 754beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322021,경수대로754번길,"Gyeongsu-daero 754beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",연무동,Yeonmu-dong,1,137
411114322022,경수대로774번길,"Gyeongsu-daero 774beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322022,경수대로774번길,"Gyeongsu-daero 774beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",영화동,Yeonghwa-dong,1,134
411114322023,경수대로775번길,"Gyeongsu-daero 775beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322023,경수대로775번길,"Gyeongsu-daero 775beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",영화동,Yeonghwa-dong,1,134
411114322024,경수대로776번길,"Gyeongsu-daero 776beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322024,경수대로776번길,"Gyeongsu-daero 776beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",영화동,Yeonghwa-dong,1,134
411114322025,경수대로805번길,"Gyeongsu-daero 805beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322025,경수대로805번길,"Gyeongsu-daero 805beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",영화동,Yeonghwa-dong,1,134
411114322026,경수대로811번길,"Gyeongsu-daero 811beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322026,경수대로811번길,"Gyeongsu-daero 811beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",영화동,Yeonghwa-dong,1,134
411114322027,경수대로830번길,"Gyeongsu-daero 830beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322027,경수대로830번길,"Gyeongsu-daero 830beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",조원동,Jowon-dong,1,136
411114322028,경수대로835번길,"Gyeongsu-daero 835beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322028,경수대로835번길,"Gyeongsu-daero 835beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",조원동,Jowon-dong,1,136
411114322029,경수대로844번길,"Gyeongsu-daero 844beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322029,경수대로844번길,"Gyeongsu-daero 844beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",조원동,Jowon-dong,1,136
411114322030,경수대로847번길,"Gyeongsu-daero 847beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322030,경수대로847번길,"Gyeongsu-daero 847beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",조원동,Jowon-dong,1,136
411114322031,경수대로853번길,"Gyeongsu-daero 853beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322031,경수대로853번길,"Gyeongsu-daero 853beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",조원동,Jowon-dong,1,136
411114322032,경수대로858번길,"Gyeongsu-daero 858beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322032,경수대로858번길,"Gyeongsu-daero 858beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",조원동,Jowon-dong,1,136
411114322033,경수대로878번길,"Gyeongsu-daero 878beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322033,경수대로878번길,"Gyeongsu-daero 878beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",조원동,Jowon-dong,1,136
411114322034,경수대로894번길,"Gyeongsu-daero 894beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322034,경수대로894번길,"Gyeongsu-daero 894beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",조원동,Jowon-dong,1,136
411114322035,경수대로908번길,"Gyeongsu-daero 908beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322035,경수대로908번길,"Gyeongsu-daero 908beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",조원동,Jowon-dong,1,136
